filename,path,piece_id,makam,form,usul,title,composer,source_format,duration_quarters,n_notes,pitch_class_entropy,rhythmic_complexity,note_density,pitch_range,unique_pitch_count,phase_entropy,has_pitch_bend_or_perde
gerdaniye--sarki--nimsofyan--bahar_olur--yesari_asim_arsoy.mid,symbtr/gerdaniye--sarki--nimsofyan--bahar_olur--yesari_asim_arsoy.mid,gerdaniye--sarki--nimsofyan--bahar_olur--yesari_asim_arsoy,gerdaniye,sarki,nimsofyan,bahar_olur,yesari_asim_arsoy,midi,85.575,274,2.751460765190879,1.525151621477174,3.2018697049371894,11.0,7.0,2.960459353764933,True
gerdaniye--seyir--senginsemai--1--erol_bingol.mid,symbtr/gerdaniye--seyir--senginsemai--1--erol_bingol.mid,gerdaniye--seyir--senginsemai--1--erol_bingol,gerdaniye,seyir,senginsemai,1,erol_bingol,midi,47.9,65,2.86825456640376,1.180681904262724,1.356993736951983,11.0,8.0,2.9523530479834688,True
gerdaniye--seyir--sofyan--1--sefik_gurmeric.mid,symbtr/gerdaniye--seyir--sofyan--1--sefik_gurmeric.mid,gerdaniye--seyir--sofyan--1--sefik_gurmeric,gerdaniye,seyir,sofyan,1,sefik_gurmeric,midi,63.9,93,2.8361785135866646,1.5881035193312938,1.455399061032864,11.0,9.0,2.984274113700573,True
gerdaniye--turku--aksak--antalyanin_mor--antalya.mid,symbtr/gerdaniye--turku--aksak--antalyanin_mor--antalya.mid,gerdaniye--turku--aksak--antalyanin_mor--antalya,gerdaniye,turku,aksak,antalyanin_mor,antalya,midi,31.791666666666668,122,2.725497923814235,1.358877586985932,3.8374836173001303,11.0,7.0,2.979882285353124,True
gerdaniye--turku--aksak--asagidan_gelen--bilecik.mid,symbtr/gerdaniye--turku--aksak--asagidan_gelen--bilecik.mid,gerdaniye--turku--aksak--asagidan_gelen--bilecik,gerdaniye,turku,aksak,asagidan_gelen,bilecik,midi,96.7625,319,2.933320579251429,1.6241517865851232,3.2967316884123496,11.0,9.0,2.9987030496260783,True
gerdaniye--turku--aksak--bugun_benim--rumeli_uskup.mid,symbtr/gerdaniye--turku--aksak--bugun_benim--rumeli_uskup.mid,gerdaniye--turku--aksak--bugun_benim--rumeli_uskup,gerdaniye,turku,aksak,bugun_benim,rumeli_uskup,midi,171.56041666666667,416,2.883590318841489,1.792978760124303,2.4248017583698647,11.0,8.0,2.999599770167481,True
gerdaniye--turku--aksak--cemilemin_gezdigi--.mid,symbtr/gerdaniye--turku--aksak--cemilemin_gezdigi--.mid,gerdaniye--turku--aksak--cemilemin_gezdigi--,gerdaniye,turku,aksak,cemilemin_gezdigi,,midi,119.66875,575,2.654437455796778,1.282474651049908,4.804930276283491,11.0,8.0,2.989016295670962,True
gerdaniye--turku--aksak--salina_salina--denizli.mid,symbtr/gerdaniye--turku--aksak--salina_salina--denizli.mid,gerdaniye--turku--aksak--salina_salina--denizli,gerdaniye,turku,aksak,salina_salina,denizli,midi,190.39166666666668,417,2.7065672956450104,1.0082959252601422,2.190221910972994,11.0,7.0,2.9939020279394386,True
gerdaniye--turku--kapali_curcuna--celik_pazari--erzurum.mid,symbtr/gerdaniye--turku--kapali_curcuna--celik_pazari--erzurum.mid,gerdaniye--turku--kapali_curcuna--celik_pazari--erzurum,gerdaniye,turku,kapali curcuna,celik_pazari,erzurum,midi,259.9875,697,2.7390952012471312,1.3104639889765517,2.680898120101928,11.0,7.0,2.997619170638611,True
gerdaniye--turku--kapali_curcuna--daglar_basi--kerkuk.mid,symbtr/gerdaniye--turku--kapali_curcuna--daglar_basi--kerkuk.mid,gerdaniye--turku--kapali_curcuna--daglar_basi--kerkuk,gerdaniye,turku,kapali curcuna,daglar_basi,kerkuk,midi,119.6875,568,2.7334662915815287,1.352411583997277,4.745691906005222,11.0,8.0,2.980186926838186,True
gerdaniye--turku--kapali_curcuna--kirklar_daginin--diyarbakir.mid,symbtr/gerdaniye--turku--kapali_curcuna--kirklar_daginin--diyarbakir.mid,gerdaniye--turku--kapali_curcuna--kirklar_daginin--diyarbakir,gerdaniye,turku,kapali curcuna,kirklar_daginin,diyarbakir,midi,144.225,429,2.7703996122626893,1.503180031724464,2.9745189807592305,11.0,8.0,2.998811366472646,True
gerdaniye--turku--kapali_curcuna--sirali_daglarin--salih_turhan.mid,symbtr/gerdaniye--turku--kapali_curcuna--sirali_daglarin--salih_turhan.mid,gerdaniye--turku--kapali_curcuna--sirali_daglarin--salih_turhan,gerdaniye,turku,kapali curcuna,sirali_daglarin,salih_turhan,midi,86.58333333333333,311,2.811209180894016,1.2864547724206343,3.591915303176131,11.0,8.0,2.9956740672336872,True
gerdaniye--turku--musemmen_ii--dost_eline--malatya.mid,symbtr/gerdaniye--turku--musemmen_ii--dost_eline--malatya.mid,gerdaniye--turku--musemmen_ii--dost_eline--malatya,gerdaniye,turku,musemmen ii,dost_eline,malatya,midi,135.975,392,2.7085630918529398,1.055306104268425,2.882882882882883,11.0,8.0,2.999546184074581,True
gerdaniye--turku--nimsofyan--al_almanin--malatya.mid,symbtr/gerdaniye--turku--nimsofyan--al_almanin--malatya.mid,gerdaniye--turku--nimsofyan--al_almanin--malatya,gerdaniye,turku,nimsofyan,al_almanin,malatya,midi,61.375,252,2.7116826107972103,0.7977370114552984,4.1059063136456215,11.0,8.0,2.999460377430043,True
gerdaniye--turku--nimsofyan--cezayirin_harmanlari--bursa.mid,symbtr/gerdaniye--turku--nimsofyan--cezayirin_harmanlari--bursa.mid,gerdaniye--turku--nimsofyan--cezayirin_harmanlari--bursa,gerdaniye,turku,nimsofyan,cezayirin_harmanlari,bursa,midi,157.73125,469,2.9420616658982794,0.6362174288564915,2.973412053730634,11.0,11.0,2.9903564163319887,True
gerdaniye--turku--nimsofyan--derdim_coktur--erzincan.mid,symbtr/gerdaniye--turku--nimsofyan--derdim_coktur--erzincan.mid,gerdaniye--turku--nimsofyan--derdim_coktur--erzincan,gerdaniye,turku,nimsofyan,derdim_coktur,erzincan,midi,102.0,257,2.877921325648184,1.2889106604631366,2.519607843137255,11.0,8.0,2.9933754858371944,True
gerdaniye--turku--nimsofyan--ey_sevdigim--muhlis_akarsu.mid,symbtr/gerdaniye--turku--nimsofyan--ey_sevdigim--muhlis_akarsu.mid,gerdaniye--turku--nimsofyan--ey_sevdigim--muhlis_akarsu,gerdaniye,turku,nimsofyan,ey_sevdigim,muhlis_akarsu,midi,83.975,311,2.7605959361624475,1.8624697254446212,3.703483179517714,11.0,7.0,2.9966904571817543,True
gerdaniye--turku--raksaksagi--penceresi_yesil--konya.mid,symbtr/gerdaniye--turku--raksaksagi--penceresi_yesil--konya.mid,gerdaniye--turku--raksaksagi--penceresi_yesil--konya,gerdaniye,turku,raksaksagi,penceresi_yesil,konya,midi,99.41041666666666,295,2.6236468773001773,1.8835035450614177,2.9674958610138944,11.0,8.0,2.9925855815168707,True
gerdaniye--turku--sofyan--benusene_gideyim--.mid,symbtr/gerdaniye--turku--sofyan--benusene_gideyim--.mid,gerdaniye--turku--sofyan--benusene_gideyim--,gerdaniye,turku,sofyan,benusene_gideyim,,midi,111.28958333333334,336,2.7927807863478487,1.4213286223439778,3.0191504895261985,11.0,8.0,2.998363672593891,True
gerdaniye--turku--sofyan--bin_derdim--maras.mid,symbtr/gerdaniye--turku--sofyan--bin_derdim--maras.mid,gerdaniye--turku--sofyan--bin_derdim--maras,gerdaniye,turku,sofyan,bin_derdim,maras,midi,173.9375,692,2.8046493605568585,1.695808604181546,3.978440531800216,11.0,8.0,2.998055205613072,True
gerdaniye--turku--sofyan--cabur_dagdan--urfa.mid,symbtr/gerdaniye--turku--sofyan--cabur_dagdan--urfa.mid,gerdaniye--turku--sofyan--cabur_dagdan--urfa,gerdaniye,turku,sofyan,cabur_dagdan,urfa,midi,160.15625,506,2.5980749825774017,1.6854242542351263,3.1594146341463416,11.0,7.0,2.9966726781133577,True
gerdaniye--turku--sofyan--evlerinin_onu--urfa.mid,symbtr/gerdaniye--turku--sofyan--evlerinin_onu--urfa.mid,gerdaniye--turku--sofyan--evlerinin_onu--urfa,gerdaniye,turku,sofyan,evlerinin_onu,urfa,midi,129.95625,510,2.6743719466876,1.5742385834437431,3.9243976338190736,11.0,8.0,2.9983064896686726,True
gerdaniye--turku--sofyan--kaleden_kaleye--adiyaman.mid,symbtr/gerdaniye--turku--sofyan--kaleden_kaleye--adiyaman.mid,gerdaniye--turku--sofyan--kaleden_kaleye--adiyaman,gerdaniye,turku,sofyan,kaleden_kaleye,adiyaman,midi,102.975,302,2.7629632514416747,1.1517601841577474,2.932750667637776,11.0,8.0,2.9988984884208647,True
gerdaniye--turku--sofyan--karadir_kaslarin--zonguldak.mid,symbtr/gerdaniye--turku--sofyan--karadir_kaslarin--zonguldak.mid,gerdaniye--turku--sofyan--karadir_kaslarin--zonguldak,gerdaniye,turku,sofyan,karadir_kaslarin,zonguldak,midi,61.43541666666667,172,2.6717080155530817,1.4850657138942944,2.7996880192614197,11.0,7.0,2.9820222739565305,True
gerdaniye--turku--sofyan--odasina_girdim--.mid,symbtr/gerdaniye--turku--sofyan--odasina_girdim--.mid,gerdaniye--turku--sofyan--odasina_girdim--,gerdaniye,turku,sofyan,odasina_girdim,,midi,82.32708333333333,298,2.7371383821541926,0.2538729013972415,3.619707973783435,11.0,8.0,2.9803643716433657,True
gerdaniye--turku--sofyan--su_daglari--fahri_kayahan.mid,symbtr/gerdaniye--turku--sofyan--su_daglari--fahri_kayahan.mid,gerdaniye--turku--sofyan--su_daglari--fahri_kayahan,gerdaniye,turku,sofyan,su_daglari,fahri_kayahan,midi,138.23541666666668,567,2.726153638056332,1.1703737818910345,4.101698491402046,11.0,8.0,2.997671013193188,True
gerdaniye--turku--turkaksagi--benden_selam--kastamonu.mid,symbtr/gerdaniye--turku--turkaksagi--benden_selam--kastamonu.mid,gerdaniye--turku--turkaksagi--benden_selam--kastamonu,gerdaniye,turku,turkaksagi,benden_selam,kastamonu,midi,128.07916666666668,438,2.858653800039495,0.802953319302322,3.4197599141156183,11.0,9.0,2.9956059904474666,True
gerdaniye--turku--turkaksagi--uca_daglarin--erzurum.mid,symbtr/gerdaniye--turku--turkaksagi--uca_daglarin--erzurum.mid,gerdaniye--turku--turkaksagi--uca_daglarin--erzurum,gerdaniye,turku,turkaksagi,uca_daglarin,erzurum,midi,62.78958333333333,217,2.766021637799464,1.2864456571967575,3.4559872590331464,11.0,7.0,2.977138503655165,True
gerdaniyebuselik--kupe--aksak--oturup_bir--ahmet_avni_konuk.mid,symbtr/gerdaniyebuselik--kupe--aksak--oturup_bir--ahmet_avni_konuk.mid,gerdaniyebuselik--kupe--aksak--oturup_bir--ahmet_avni_konuk,gerdaniyebuselik,kupe,aksak,oturup_bir,ahmet_avni_konuk,midi,72.0,97,2.945147053892213,1.0130838825582456,1.3472222222222223,11.0,10.0,2.959411902552528,True
gevest--sazsemaisi--aksaksemai----.mid,symbtr/gevest--sazsemaisi--aksaksemai----.mid,gevest--sazsemaisi--aksaksemai----,gevest,sazsemaisi,aksaksemai,,,midi,230.0,427,2.8763857913584863,1.6183308428181895,1.8565217391304347,11.0,9.0,2.9937755373743937,True
goncairana--kupe--musemmen--bulbul-i--ahmet_avni_konuk.mid,symbtr/goncairana--kupe--musemmen--bulbul-i--ahmet_avni_konuk.mid,goncairana--kupe--musemmen--bulbul-i--ahmet_avni_konuk,goncairana,kupe,musemmen,bulbul-i,ahmet_avni_konuk,midi,40.0,72,2.55276203109148,1.725354609812719,1.8,10.0,7.0,2.963501064423826,True
guldeste--sazsemaisi--aksaksemai----dede_salih_efendi.mid,symbtr/guldeste--sazsemaisi--aksaksemai----dede_salih_efendi.mid,guldeste--sazsemaisi--aksaksemai----dede_salih_efendi,guldeste,sazsemaisi,aksaksemai,dede_salih_efendi,,midi,218.00833333333333,405,2.929955077882267,1.8883913198040376,1.8577271511027864,11.0,9.0,2.987654969408465,True
gulizar--kocekce--aksak--nazli_nazli--dede_efendi.mid,symbtr/gulizar--kocekce--aksak--nazli_nazli--dede_efendi.mid,gulizar--kocekce--aksak--nazli_nazli--dede_efendi,gulizar,kocekce,aksak,nazli_nazli,dede_efendi,midi,157.5,398,3.1604517091600943,1.118677298246408,2.526984126984127,11.0,11.0,2.9952286843477625,True
gulizar--kupe--duyek--ah_eder--ahmet_avni_konuk.mid,symbtr/gulizar--kupe--duyek--ah_eder--ahmet_avni_konuk.mid,gulizar--kupe--duyek--ah_eder--ahmet_avni_konuk,gulizar,kupe,duyek,ah_eder,ahmet_avni_konuk,midi,64.0,86,2.9005165220490023,1.5365934823536855,1.34375,11.0,9.0,2.955115375181575,True
gulizar--pesrev--hafif----tanburi_isak.mid,symbtr/gulizar--pesrev--hafif----tanburi_isak.mid,gulizar--pesrev--hafif----tanburi_isak,gulizar,pesrev,hafif,tanburi_isak,,midi,330.46666666666664,662,3.069276966257765,1.772897638608551,2.003227758725036,11.0,11.0,2.9890611705670294,True
gulizar--sarki--senginsemai--sormadi_hal-i--nikogos_aga.mid,symbtr/gulizar--sarki--senginsemai--sormadi_hal-i--nikogos_aga.mid,gulizar--sarki--senginsemai--sormadi_hal-i--nikogos_aga,gulizar,sarki,senginsemai,sormadi_hal-i,nikogos_aga,midi,115.0,273,3.046184604173064,1.8272026613374304,2.373913043478261,11.0,10.0,2.9972500524621326,True
gulizar--sazsemaisi--aksaksemai----tanburi_isak.mid,symbtr/gulizar--sazsemaisi--aksaksemai----tanburi_isak.mid,gulizar--sazsemaisi--aksaksemai----tanburi_isak,gulizar,sazsemaisi,aksaksemai,tanburi_isak,,midi,247.0,566,3.094355662240841,1.5355373336883342,2.291497975708502,11.0,11.0,2.965398563009427,True
gulizar--seyir--duyek--1--erol_bingol.mid,symbtr/gulizar--seyir--duyek--1--erol_bingol.mid,gulizar--seyir--duyek--1--erol_bingol,gulizar,seyir,duyek,1,erol_bingol,midi,31.9,67,2.90453371189669,1.4558036888396404,2.1003134796238245,11.0,8.0,2.9901183493832364,True
gulizar--seyir--sofyan--1--sefik_gurmeric.mid,symbtr/gulizar--seyir--sofyan--1--sefik_gurmeric.mid,gulizar--seyir--sofyan--1--sefik_gurmeric,gulizar,seyir,sofyan,1,sefik_gurmeric,midi,47.9,65,2.8707689109126764,1.9102553386894383,1.356993736951983,11.0,9.0,2.96768577877208,True
gulizar--taksim--serbest----tanburi_cemil_bey.mid,symbtr/gulizar--taksim--serbest----tanburi_cemil_bey.mid,gulizar--taksim--serbest----tanburi_cemil_bey,gulizar,taksim,serbest,tanburi_cemil_bey,,midi,296.3875,704,2.8608603787519225,0.6255334939014818,2.375268862553245,11.0,10.0,2.987965756982791,True
gulizar--turku--sofyan--dertli--erol_sayan.mid,symbtr/gulizar--turku--sofyan--dertli--erol_sayan.mid,gulizar--turku--sofyan--dertli--erol_sayan,gulizar,turku,sofyan,dertli,erol_sayan,midi,240.0,719,3.00856144236208,1.7704140251034486,2.995833333333333,11.0,10.0,2.996475537225653,True
gulsen_ivefa--sazsemaisi--aksaksemai----feraizcizade_ibrahim_efendi.mid,symbtr/gulsen_ivefa--sazsemaisi--aksaksemai----feraizcizade_ibrahim_efendi.mid,gulsen_ivefa--sazsemaisi--aksaksemai----feraizcizade_ibrahim_efendi,gulsen ivefa,sazsemaisi,aksaksemai,feraizcizade_ibrahim_efendi,,midi,167.13958333333332,371,2.8852205333678507,1.7401537885652605,2.219701596719309,11.0,9.0,2.992747781658272,True
gulzar--kupe--yuruksemai_ii--bak_araplar--ahmet_avni_konuk.mid,symbtr/gulzar--kupe--yuruksemai_ii--bak_araplar--ahmet_avni_konuk.mid,gulzar--kupe--yuruksemai_ii--bak_araplar--ahmet_avni_konuk,gulzar,kupe,yuruksemai ii,bak_araplar,ahmet_avni_konuk,midi,48.0,92,3.0704445962449585,1.4561005810237986,1.9166666666666667,11.0,10.0,2.9673077349261074,True
gulzar--sazsemaisi--aksaksemai----ismet_burkay.mid,symbtr/gulzar--sazsemaisi--aksaksemai----ismet_burkay.mid,gulzar--sazsemaisi--aksaksemai----ismet_burkay,gulzar,sazsemaisi,aksaksemai,ismet_burkay,,midi,435.925,1006,3.133124533797117,1.8673353056572568,2.3077364225497505,11.0,11.0,2.9985218541799936,True
hicaz--agirsemai--agirsenginsemai--guller_kizarir--ibrahim_aga.mid,symbtr/hicaz--agirsemai--agirsenginsemai--guller_kizarir--ibrahim_aga.mid,hicaz--agirsemai--agirsenginsemai--guller_kizarir--ibrahim_aga,hicaz,agirsemai,agirsenginsemai,guller_kizarir,ibrahim_aga,midi,274.99583333333334,605,2.9890935757531643,1.5496014155396485,2.2000333338383915,11.0,11.0,2.9696376112516227,True
hicaz--agirsemai--aksaksemai--cihani_husnune--zaharya.mid,symbtr/hicaz--agirsemai--aksaksemai--cihani_husnune--zaharya.mid,hicaz--agirsemai--aksaksemai--cihani_husnune--zaharya,hicaz,agirsemai,aksaksemai,cihani_husnune,zaharya,midi,261.0,666,3.194269926783701,1.37466791278428,2.5517241379310347,11.0,11.0,2.997617226168656,True
hicaz--aranagme--agiraksak--1--.mid,symbtr/hicaz--aranagme--agiraksak--1--.mid,hicaz--aranagme--agiraksak--1--,hicaz,aranagme,agiraksak,1,,midi,65.40625,194,2.8062569582339445,1.2777938810388352,2.966077400860009,10.0,9.0,2.9680080874816346,True
hicaz--aranagme--curcuna--1--.mid,symbtr/hicaz--aranagme--curcuna--1--.mid,hicaz--aranagme--curcuna--1--,hicaz,aranagme,curcuna,1,,midi,53.333333333333336,87,2.788799887154444,1.3306909811511112,1.63125,10.0,8.0,2.951339995051685,True
hicaz--aranagme--evfer--1--.mid,symbtr/hicaz--aranagme--evfer--1--.mid,hicaz--aranagme--evfer--1--,hicaz,aranagme,evfer,1,,midi,53.95,58,2.5547400461802887,1.1881571302768947,1.0750695088044484,9.0,7.0,2.990351358622332,True
hicaz--azeriturku--nimsofyan--yurek_odir--.mid,symbtr/hicaz--azeriturku--nimsofyan--yurek_odir--.mid,hicaz--azeriturku--nimsofyan--yurek_odir--,hicaz,azeriturku,nimsofyan,yurek_odir,,midi,110.0,270,2.721684286654229,0.4912196775292109,2.4545454545454546,9.0,8.0,2.9683860895622534,True
hicaz--beste--agirduyek--ey_cesm-i--dede_efendi.mid,symbtr/hicaz--beste--agirduyek--ey_cesm-i--dede_efendi.mid,hicaz--beste--agirduyek--ey_cesm-i--dede_efendi,hicaz,beste,agirduyek,ey_cesm-i,dede_efendi,midi,377.90833333333336,762,3.1524384697526475,1.6780999797576948,2.016361992546693,11.0,11.0,2.998643862123872,True
hicaz--beste--berefsan_4--tabi_ruhu--zaharya.mid,symbtr/hicaz--beste--berefsan_4--tabi_ruhu--zaharya.mid,hicaz--beste--berefsan_4--tabi_ruhu--zaharya,hicaz,beste,berefsan 4,tabi_ruhu,zaharya,midi,643.75,927,3.046591557248053,1.477877631267399,1.44,11.0,11.0,2.999096434167954,True
hicaz--beste--darbeyn--yine_tabi--zaharya.mid,symbtr/hicaz--beste--darbeyn--yine_tabi--zaharya.mid,hicaz--beste--darbeyn--yine_tabi--zaharya,hicaz,beste,darbeyn,yine_tabi,zaharya,midi,419.45,625,3.035997542421159,1.05242626265359,1.4900464894504708,11.0,11.0,2.998767592779494,True
hicaz--beste--hafif--olmada_diller--abdulhalim_aga.mid,symbtr/hicaz--beste--hafif--olmada_diller--abdulhalim_aga.mid,hicaz--beste--hafif--olmada_diller--abdulhalim_aga,hicaz,beste,hafif,olmada_diller,abdulhalim_aga,midi,445.44166666666666,833,2.8689057156659583,1.1995545202653182,1.8700540661889884,10.0,10.0,2.9975468752591587,True
hicaz--beste--zencir--o_mahitabi--dede_efendi.mid,symbtr/hicaz--beste--zencir--o_mahitabi--dede_efendi.mid,hicaz--beste--zencir--o_mahitabi--dede_efendi,hicaz,beste,zencir,o_mahitabi,dede_efendi,midi,484.0,968,2.9798899582237524,0.9478596324122688,2.0,11.0,11.0,2.998816546938276,True
hicaz--ezan--serbest--allah_u_ekber--.mid,symbtr/hicaz--ezan--serbest--allah_u_ekber--.mid,hicaz--ezan--serbest--allah_u_ekber--,hicaz,ezan,serbest,allah_u_ekber,,midi,164.0,252,2.420147602771796,0.972310820497032,1.5365853658536586,9.0,7.0,2.984887054012859,True
hicaz--fantezi--duyek--sev_beni--olkan_tezcan.mid,symbtr/hicaz--fantezi--duyek--sev_beni--olkan_tezcan.mid,hicaz--fantezi--duyek--sev_beni--olkan_tezcan,hicaz,fantezi,duyek,sev_beni,olkan_tezcan,midi,163.16666666666666,316,2.904485467073397,1.9413211218023163,1.9366700715015324,10.0,9.0,2.9918267915251,True
hicaz--fantezi--duyek--sevemez_kimse--suat_sayin.mid,symbtr/hicaz--fantezi--duyek--sevemez_kimse--suat_sayin.mid,hicaz--fantezi--duyek--sevemez_kimse--suat_sayin,hicaz,fantezi,duyek,sevemez_kimse,suat_sayin,midi,195.24375,402,2.7598141200819866,1.3386229900172264,2.058964755593969,9.0,7.0,2.9993722518394774,True
hicaz--fantezi--nimsofyan--ayni_cati--turhan_tasan.mid,symbtr/hicaz--fantezi--nimsofyan--ayni_cati--turhan_tasan.mid,hicaz--fantezi--nimsofyan--ayni_cati--turhan_tasan,hicaz,fantezi,nimsofyan,ayni_cati,turhan_tasan,midi,145.2875,298,2.9205509163472727,1.9990659826033523,2.051105566549084,10.0,9.0,2.989635290745533,True
hicaz--fantezi--yuruksemai_ii--gamze_gamze--sezen_aksu.mid,symbtr/hicaz--fantezi--yuruksemai_ii--gamze_gamze--sezen_aksu.mid,hicaz--fantezi--yuruksemai_ii--gamze_gamze--sezen_aksu,hicaz,fantezi,yuruksemai ii,gamze_gamze,sezen_aksu,midi,230.925,499,2.866779626420573,1.735878421992667,2.160874742881888,10.0,10.0,2.9929418149195013,True
hicaz--ilahi--duyek--icimde_bir--amir_ates.mid,symbtr/hicaz--ilahi--duyek--icimde_bir--amir_ates.mid,hicaz--ilahi--duyek--icimde_bir--amir_ates,hicaz,ilahi,duyek,icimde_bir,amir_ates,midi,205.60416666666663,321,3.024755872032017,1.4468208741327668,1.5612524065254838,10.0,10.0,2.9623466718648253,True
hicaz--ilahi--sofyan--ben_bu--ahmet_hatipoglu.mid,symbtr/hicaz--ilahi--sofyan--ben_bu--ahmet_hatipoglu.mid,hicaz--ilahi--sofyan--ben_bu--ahmet_hatipoglu,hicaz,ilahi,sofyan,ben_bu,ahmet_hatipoglu,midi,268.8,210,2.816699764847138,1.9830232198577449,0.78125,10.0,11.0,2.9785936636677084,True
hicaz--ilahi--sofyan--ey_asikan--seyh_mesud_efendi.mid,symbtr/hicaz--ilahi--sofyan--ey_asikan--seyh_mesud_efendi.mid,hicaz--ilahi--sofyan--ey_asikan--seyh_mesud_efendi,hicaz,ilahi,sofyan,ey_asikan,seyh_mesud_efendi,midi,98.50833333333334,181,2.949255543821092,1.2077534844817224,1.8374080027070467,10.0,10.0,2.9803806888171214,True
hicaz--ilahi--turkmen--hak_hak--.mid,symbtr/hicaz--ilahi--turkmen--hak_hak--.mid,hicaz--ilahi--turkmen--hak_hak--,hicaz,ilahi,turkmen,hak_hak,,midi,45.333333333333336,105,2.5041511928696205,1.480650452055602,2.316176470588235,10.0,7.0,2.996452249061148,True
hicaz--kalenderi--aksak--ebrulerinin_zahmi--ii_mahmud.mid,symbtr/hicaz--kalenderi--aksak--ebrulerinin_zahmi--ii_mahmud.mid,hicaz--kalenderi--aksak--ebrulerinin_zahmi--ii_mahmud,hicaz,kalenderi,aksak,ebrulerinin_zahmi,ii_mahmud,midi,179.95208333333332,544,2.979505949166904,0.9735088747848608,3.023026963196221,11.0,10.0,2.990893834999105,True
hicaz--kanto--sofyan--ada_sahillerinde--.mid,symbtr/hicaz--kanto--sofyan--ada_sahillerinde--.mid,hicaz--kanto--sofyan--ada_sahillerinde--,hicaz,kanto,sofyan,ada_sahillerinde,,midi,79.99166666666666,222,3.00377609078403,0.6330459068466138,2.7752890926138143,10.0,10.0,2.9841294880479308,True
hicaz--kosma--nimsofyan--yuru_dilber--ankara.mid,symbtr/hicaz--kosma--nimsofyan--yuru_dilber--ankara.mid,hicaz--kosma--nimsofyan--yuru_dilber--ankara,hicaz,kosma,nimsofyan,yuru_dilber,ankara,midi,78.71875,330,2.6185128990347546,1.1781122075822017,4.192139737991266,9.0,8.0,2.992609412791918,True
hicaz--kupe--duyek--gerci--ahmet_avni_konuk.mid,symbtr/hicaz--kupe--duyek--gerci--ahmet_avni_konuk.mid,hicaz--kupe--duyek--gerci--ahmet_avni_konuk,hicaz,kupe,duyek,gerci,ahmet_avni_konuk,midi,64.0,85,2.899451056835567,1.36366120120282,1.328125,9.0,8.0,2.9601048647513,True
